name,tfName,up5kbNum,down1kbNum,tssPos,geneSymbol
NM_001161562,AP-2alpha,0,1,171178197,TNIK
NM_016166,AP-2alpha,1,1,68346571,PIAS1
NM_173475,AP-2alpha,2,0,20911561,DCUN1D3
NM_023942,AP-2alpha,1,1,150020295,LRRC61
NM_001166357,AP-2alpha,1,1,57624142,SHMT2
NM_001174120,AP-2alpha,1,1,99496877,ZFYVE27
NM_001146169,AP-2alpha,1,1,212965169,TATDN3
NM_001111038,AP-2alpha,1,1,102715288,FBXL13
NM_001142277,AP-2alpha,1,1,129939715,APLP2
NM_001142276,AP-2alpha,1,1,129939715,APLP2
NM_145239,AP-2alpha,2,0,29823408,PRRT2
NM_145235,AP-2alpha,1,1,127585107,FANK1
NM_014399,AP-2alpha,1,1,16793350,TSPAN13
NM_014394,AP-2alpha,1,1,85899184,GHITM
NM_014391,AP-2alpha,1,1,92681032,ANKRD1
NM_014390,AP-2alpha,1,1,127292201,SND1
NM_014400,AP-2alpha,1,1,43969831,LYPD3
NM_001085425,AP-2alpha,1,0,51066601,ARSA
NM_001085426,AP-2alpha,1,0,51066601,ARSA
NM_001146070,AP-2alpha,1,1,60971426,TDRD3
NM_001098503,AP-2alpha,0,1,48002109,PTPRJ
NM_001168280,AP-2alpha,1,1,149375812,WWTR1
NM_198834,AP-2alpha,1,1,35766902,ACACA
NM_138300,AP-2alpha,1,1,154934258,PYGO2
NM_138281,AP-2alpha,1,0,48046561,DLX4
NM_201380,AP-2alpha,1,1,145025044,PLEC
NM_014149,AP-2alpha,1,1,134896316,WDR91
NM_001190737,AP-2alpha,1,0,14314045,NFIB
NM_002342,AP-2alpha,1,1,6493356,LTBR
NM_001240,AP-2alpha,1,1,49110781,CCNT1
NM_170681,AP-2alpha,1,1,74063042,GFM2
NM_001190799,AP-2alpha,1,1,128802015,PLK4
NM_000100,AP-2alpha,1,1,45196259,CSTB
NM_016338,AP-2alpha,0,1,61708572,IPO11
NM_005101,AP-2alpha,1,1,948846,ISG15
NM_020859,AP-2alpha,1,1,77356252,SHROOM3
NM_177423,AP-2alpha,1,1,70116822,PPFIA1
NM_005984,AP-2alpha,1,0,19166301,SLC25A1
NM_006083,AP-2alpha,1,0,140027383,IK
NM_006088,AP-2alpha,1,1,140135710,TUBB2C
NM_030647,AP-2alpha,0,1,139876741,JHDM1D
NM_173344,AP-2alpha,1,1,134584183,ST3GAL1
NM_001204286,AP-2alpha,2,1,155162706,MUC1
NM_001204285,AP-2alpha,2,1,155162706,MUC1
NM_001083588,AP-2alpha,0,1,86089618,E2F5
NM_004431,AP-2alpha,2,1,16482582,EPHA2
NM_004936,AP-2alpha,1,1,22009312,CDKN2B
NM_001113178,AP-2alpha,0,1,69598996,NFAT5
NM_001134439,AP-2alpha,1,1,111578567,PHLDB2
NM_001105248,AP-2alpha,2,1,19422056,TMC5
NM_001037663,AP-2alpha,1,1,207024317,EEF1B2
NM_001040195,AP-2alpha,1,1,11796141,AGTRAP
NM_152411,AP-2alpha,1,0,148787869,ZNF786
NM_001001661,AP-2alpha,1,1,148823438,ZNF425
NM_004873,AP-2alpha,1,1,104028655,BAG5
NM_003575,AP-2alpha,1,1,148892576,ZNF282
NM_015694,AP-2alpha,1,1,149158053,ZNF777
NM_145040,AP-2alpha,1,1,6341740,PRKCDBP
NM_014240,AP-2alpha,1,0,45636322,LIMD1
NM_001164458,AP-2alpha,1,1,150020758,ACTR3C
NM_017765,AP-2alpha,1,1,19638739,PQLC2
NM_017762,AP-2alpha,1,1,31283807,MTMR10
NM_001142495,AP-2alpha,1,1,52821247,MYO5A
NM_032581,AP-2alpha,1,1,23053770,FAM126A
NM_032578,AP-2alpha,1,0,69869249,MYPN
NM_001129995,AP-2alpha,1,0,34287750,KCTD15
NM_001129994,AP-2alpha,1,0,34287750,KCTD15
NM_000465,AP-2alpha,1,0,215674428,BARD1
NM_001136044,AP-2alpha,3,1,150780620,TMUB1
NM_031946,AP-2alpha,1,1,150783825,AGAP3
NM_001146158,AP-2alpha,1,1,74692537,MOGS
NM_001164746,AP-2alpha,1,1,26111963,RASSF8
NM_006488,AP-2alpha,1,0,27309610,KHK
NM_006487,AP-2alpha,0,1,45898718,FBLN1
NM_005722,AP-2alpha,1,1,65454828,ACTR2
NM_025072,AP-2alpha,0,1,130890474,PTGES2
NM_001040135,AP-2alpha,0,1,152456850,ACTR3B
NM_020445,AP-2alpha,0,1,152456850,ACTR3B
NM_181552,AP-2alpha,1,1,101459183,CUX1
NM_007317,AP-2alpha,1,1,29802057,KIF22
NM_002011,AP-2alpha,1,1,176513920,FGFR4
NM_015567,AP-2alpha,1,0,88324869,SLITRK5
NM_016340,AP-2alpha,1,1,130970929,RAPGEF6
NM_003702,AP-2alpha,1,1,54793441,RGS20
NM_018051,AP-2alpha,1,1,158649268,WDR60
NM_032327,AP-2alpha,1,1,99205929,ZDHHC16
NM_207332,AP-2alpha,1,0,681226,ERICH1
NM_006593,AP-2alpha,1,0,162272619,TBR1
NM_006601,AP-2alpha,1,1,57082078,PTGES3
NM_006589,AP-2alpha,1,1,155225274,FAM189B
NM_012141,AP-2alpha,1,1,52027275,INTS6
NM_015439,AP-2alpha,1,1,139094656,CCDC28A
NM_019848,AP-2alpha,1,0,153719002,SLC10A3
NM_152271,AP-2alpha,1,1,12612992,LONRF1
NM_021205,AP-2alpha,1,1,228870823,RHOU
NM_021194,AP-2alpha,0,1,211752099,SLC30A1
NM_001164446,AP-2alpha,1,0,42110715,C6orf132
NM_000161,AP-2alpha,1,1,55369542,GCH1
NM_001040125,AP-2alpha,1,1,19638739,PQLC2
NM_001040118,AP-2alpha,1,1,72463434,ARAP1
NM_001040126,AP-2alpha,1,1,19638739,PQLC2
NM_152406,AP-2alpha,1,1,148651400,AFAP1L1
NM_152396,AP-2alpha,1,1,15469042,METTL6
NM_152405,AP-2alpha,1,1,78531924,JMY
NM_152393,AP-2alpha,1,0,42727010,KBTBD5
NM_152392,AP-2alpha,1,1,61404554,AHSA2
NM_172214,AP-2alpha,0,1,121736111,CAMKK2
NM_005685,AP-2alpha,0,1,73868119,GTF2IRD1
NM_005682,AP-2alpha,1,0,57653909,GPR56
NM_001135154,AP-2alpha,1,1,22224761,SLC39A14
NM_001135153,AP-2alpha,1,1,22224761,SLC39A14
NM_139351,AP-2alpha,1,2,127864864,BIN1
NM_139350,AP-2alpha,1,2,127864864,BIN1
NM_139349,AP-2alpha,1,2,127864864,BIN1
NM_139348,AP-2alpha,1,2,127864864,BIN1
NM_139347,AP-2alpha,1,2,127864864,BIN1
NM_022749,AP-2alpha,0,1,21946713,FAM160B2
NM_024815,AP-2alpha,1,1,21966932,NUDT18
NM_001172357,AP-2alpha,2,1,22019183,SFTPC
NM_000112,AP-2alpha,1,1,149340299,SLC26A2
NM_001967,AP-2alpha,1,1,186501360,EIF4A2
NM_003903,AP-2alpha,1,1,115000361,CDC16
NM_003902,AP-2alpha,0,1,78444777,FUBP1
NM_005345,AP-2alpha,1,1,31783290,HSPA1A
NM_020807,AP-2alpha,1,0,58033762,ZNF319
NM_020806,AP-2alpha,1,1,66974124,GPHN
NM_005507,AP-2alpha,2,1,65625804,CFL1
NM_001753,AP-2alpha,1,1,116164838,CAV1
NM_001193534,AP-2alpha,2,1,15657035,FBXL5
NM_014947,AP-2alpha,1,1,42800903,FOXJ3
NM_014950,AP-2alpha,0,1,64971291,ZBTB1
NM_012334,AP-2alpha,1,1,16936385,MYO10
NM_003033,AP-2alpha,1,1,134584183,ST3GAL1
NM_001039717,AP-2alpha,1,1,128886460,C4orf29
NM_000574,AP-2alpha,1,1,207494816,CD55
NM_001408,AP-2alpha,1,1,109792640,CELSR2
NM_001416,AP-2alpha,0,1,7476023,EIF4A1
NM_014445,AP-2alpha,1,1,150264428,SERP1
NM_014444,AP-2alpha,1,1,43663312,TUBGCP4
NM_025069,AP-2alpha,1,1,37553300,ZNF703
NM_001040261,AP-2alpha,1,1,150999425,DCLK2
NM_007198,AP-2alpha,1,1,37620100,PROSC
NM_014607,AP-2alpha,1,1,136499188,UBXN4
NM_014596,AP-2alpha,1,1,30029035,ZNRD1
NM_014165,AP-2alpha,1,1,97345767,NDUFAF4
NM_014159,AP-2alpha,1,0,47205467,SETD2
NM_018844,AP-2alpha,1,1,107220421,BCAP29
NM_001128608,AP-2alpha,1,1,42066631,MAPKBP1
NM_002834,AP-2alpha,0,1,112856535,PTPN11
NM_001159588,AP-2alpha,1,1,74405507,CD109
NM_005450,AP-2alpha,1,1,54671059,NOG
NM_001537,AP-2alpha,1,1,83841592,HSBP1
NM_153617,AP-2alpha,1,0,48010685,SEMA6D
NM_153616,AP-2alpha,1,0,48010685,SEMA6D
NM_004705,AP-2alpha,1,1,76091880,PRKRIR
NM_004694,AP-2alpha,1,1,66287405,SLC16A6
NM_004703,AP-2alpha,1,1,5185557,RABEP1
NM_004689,AP-2alpha,1,0,105886185,MTA1
NM_004690,AP-2alpha,1,1,150039392,LATS1
NM_004688,AP-2alpha,1,1,152146430,NMI
NM_004687,AP-2alpha,1,0,56595251,MTMR4
NM_001128921,AP-2alpha,1,1,103851700,MARK3
NM_001135676,AP-2alpha,0,1,42396297,C8orf40
NM_152419,AP-2alpha,1,1,42995591,HGSNAT
NM_001080394,AP-2alpha,1,1,48173541,KIAA0146
NM_001198844,AP-2alpha,1,1,66406087,RBM4
NM_001198843,AP-2alpha,1,1,66406087,RBM4
NM_000593,AP-2alpha,1,1,32821748,TAP1
NM_001164629,AP-2alpha,1,1,145090083,GTDC1
NM_004417,AP-2alpha,1,1,172198203,DUSP1
NM_018837,AP-2alpha,1,0,46414808,SULF2
NM_174911,AP-2alpha,1,1,127570711,FAM84B
NM_174910,AP-2alpha,1,1,170151638,TCTE3
NM_174909,AP-2alpha,1,1,82373272,TMEM167A
NM_174908,AP-2alpha,1,1,191046873,CCDC50
NM_198075,AP-2alpha,2,1,537521,LRRC56
NM_197972,AP-2alpha,1,1,169337186,NME7
NM_197968,AP-2alpha,0,1,20532809,ZMYM2
NM_021211,AP-2alpha,1,1,10879620,ZBED5
NM_021199,AP-2alpha,1,1,45927255,SQRDL
NM_001199492,AP-2alpha,0,1,112631552,PDCD4
NM_001943,AP-2alpha,1,1,29078026,DSG2
NM_014067,AP-2alpha,1,1,63933585,MACROD1
NM_001165960,AP-2alpha,1,0,8022234,ALOXE3
NM_014755,AP-2alpha,1,1,64881046,SERTAD2
NM_015169,AP-2alpha,0,1,67341262,RRS1
NM_022570,AP-2alpha,1,0,10282868,CLEC7A
NM_001274,AP-2alpha,0,1,125495035,CHEK1
NM_032302,AP-2alpha,1,1,1609629,PSMG3
NM_024790,AP-2alpha,1,1,67976602,CSPP1
NM_004604,AP-2alpha,1,1,31044902,STX4
NM_002404,AP-2alpha,1,0,19290532,MFAP4
NM_002392,AP-2alpha,1,1,69201970,MDM2
NM_007331,AP-2alpha,1,1,1873122,WHSC1
NM_030641,AP-2alpha,1,0,36044423,APOL6
NM_030648,AP-2alpha,0,1,140477577,SETD7
NM_001001,AP-2alpha,2,1,50087349,RPL36AL
NM_001204868,AP-2alpha,1,1,57226308,STX16
NM_003488,AP-2alpha,1,1,55162552,AKAP1
NM_030627,AP-2alpha,1,0,173315330,CPEB4
NM_001164751,AP-2alpha,1,1,62627199,ASPH
NM_001164753,AP-2alpha,1,1,62627199,ASPH
NM_001164755,AP-2alpha,1,1,62627199,ASPH
NM_002853,AP-2alpha,1,1,34915780,RAD1
NM_006289,AP-2alpha,1,1,35732392,TLN1
NM_172200,AP-2alpha,1,1,6019574,IL15RA
NM_015087,AP-2alpha,1,1,36920646,SPG20
NM_001127617,AP-2alpha,0,1,30075972,ALDOA
NM_001143976,AP-2alpha,1,1,9596233,WEE1
NM_018092,AP-2alpha,1,1,47177936,NETO2
NM_018101,AP-2alpha,1,0,38158158,CDCA8
NM_017991,AP-2alpha,1,1,97304115,KIAA1310
NM_001126111,AP-2alpha,1,1,90914761,OSGIN2
NM_001008495,AP-2alpha,1,1,91658133,TMEM64
NM_001129896,AP-2alpha,1,1,99987135,SYTL4
NM_001129897,AP-2alpha,1,1,41624925,NUSAP1
NM_033148,AP-2alpha,1,1,25896503,DTNB
NM_033147,AP-2alpha,1,1,25896503,DTNB
NM_001099691,AP-2alpha,1,1,70781105,TGFA
NM_001201483,AP-2alpha,1,0,8931635,ENO1
NM_001201482,AP-2alpha,1,1,179059207,OSBPL6
NM_001040034,AP-2alpha,1,1,56122910,CD63
NM_181787,AP-2alpha,1,1,95732102,DPY19L4
NM_014941,AP-2alpha,1,0,31364187,MORC2
NM_025074,AP-2alpha,1,1,78978723,FRAS1
NM_002168,AP-2alpha,1,1,90645708,IDH2
NM_004799,AP-2alpha,1,1,52608045,ZFYVE9
NM_133496,AP-2alpha,1,1,101361633,SLC30A7
NM_133493,AP-2alpha,1,1,74405513,CD109
NM_001080414,AP-2alpha,1,0,91884133,CCDC88C
NM_006805,AP-2alpha,1,1,137090039,HNRNPA0
NM_012305,AP-2alpha,0,1,925840,AP2A2
NM_012295,AP-2alpha,1,1,24407764,CABIN1
NM_001172439,AP-2alpha,1,0,48119355,ENDOU
NM_002845,AP-2alpha,1,1,7567313,PTPRM
NM_002844,AP-2alpha,1,1,128841819,PTPRK
NM_006459,AP-2alpha,1,1,101945734,ERLIN1
NM_002840,AP-2alpha,0,1,43996546,PTPRF
NM_005359,AP-2alpha,1,1,48556582,SMAD4
NM_007259,AP-2alpha,1,1,150039341,VPS45
NM_007260,AP-2alpha,0,1,24117645,LYPLA2
NM_001916,AP-2alpha,1,1,145149959,CYC1
NM_003791,AP-2alpha,1,1,84150517,MBTPS1
NM_001193426,AP-2alpha,0,1,14920781,SUV39H2
NM_178042,AP-2alpha,1,1,179280707,ACTL6A
NM_001099753,AP-2alpha,1,1,110657051,SYBU
NM_001099754,AP-2alpha,1,1,110657051,SYBU
NM_001126050,AP-2alpha,0,1,156722240,HDGF
NM_001126049,AP-2alpha,1,1,89623194,KLLN
NM_001126051,AP-2alpha,0,1,156722024,HDGF
NM_177983,AP-2alpha,1,1,27632496,PPM1G
NM_177974,AP-2alpha,1,1,44580908,CASC4
NM_177969,AP-2alpha,1,1,44395999,PPM1B
NM_177968,AP-2alpha,1,1,44395999,PPM1B
NM_177967,AP-2alpha,1,1,99853162,UBAC2
NM_177963,AP-2alpha,1,1,66790815,SYT12
NM_177948,AP-2alpha,1,1,100878350,ARMCX3
NM_177947,AP-2alpha,1,1,100878119,ARMCX3
NM_001172697,AP-2alpha,1,1,58176527,TSFM
NM_001172696,AP-2alpha,1,1,58176527,TSFM
NM_001172698,AP-2alpha,1,1,149109814,PPARGC1B
NM_032741,AP-2alpha,0,1,32145888,AGPAT1
NM_000314,AP-2alpha,1,1,89623194,PTEN
NM_015269,AP-2alpha,0,1,53018762,ZCCHC11
NM_002189,AP-2alpha,1,1,6019574,IL15RA
NM_001204180,AP-2alpha,2,0,124286727,ZHX1-C8ORF76
NM_020122,AP-2alpha,1,0,85198230,KCMF1
NM_032026,AP-2alpha,1,1,125551329,TATDN1
NM_199340,AP-2alpha,1,0,62914903,LRRC37A3
NM_199335,AP-2alpha,1,1,39219667,FYB
NM_153828,AP-2alpha,1,1,55277734,RTN4
NM_001260,AP-2alpha,1,0,26828755,CDK8
NM_001258,AP-2alpha,2,0,73996986,CDK3
NM_182627,AP-2alpha,1,1,196295413,WDR53
NM_001174119,AP-2alpha,1,1,99496877,ZFYVE27
NM_022822,AP-2alpha,1,1,66025173,KLC2
NM_022821,AP-2alpha,1,2,43833699,ELOVL1
NM_022818,AP-2alpha,1,1,87425800,MAP1LC3B
NM_022809,AP-2alpha,1,1,137667516,CDC25C
NM_001165895,AP-2alpha,2,1,8373240,CD320
NM_001071,AP-2alpha,1,1,657603,TYMS
NM_000971,AP-2alpha,1,0,74205869,RPL7
NM_001070,AP-2alpha,1,1,40761357,TUBG1
NM_174913,AP-2alpha,1,0,24769097,C14orf21
NM_001143943,AP-2alpha,1,1,245133630,EFCAB2
NM_015193,AP-2alpha,1,0,143695833,ARC
NM_001136035,AP-2alpha,1,0,13227563,TRMT1
NM_024736,AP-2alpha,2,1,144640476,GSDMD
NM_001100878,AP-2alpha,1,1,144654928,C8orf73
NM_001105520,AP-2alpha,1,1,6555058,C17orf100
NM_001105515,AP-2alpha,1,1,95953687,ABCC4
NM_001144962,AP-2alpha,1,0,31514627,NFKBIL1
NM_003313,AP-2alpha,1,1,144699732,TSTA3
NM_032714,AP-2alpha,1,0,105155942,INF2
NM_182547,AP-2alpha,1,1,44621827,TMED4
NM_002558,AP-2alpha,1,0,3819960,P2RX1
NM_139246,AP-2alpha,1,1,100395962,TSTD2
NM_139245,AP-2alpha,1,1,160473995,PPM1L
NM_147157,AP-2alpha,1,1,34637768,SIGMAR1
NM_147156,AP-2alpha,1,2,52383737,SGMS1
NM_147152,AP-2alpha,1,1,24583397,ITSN2
NM_147134,AP-2alpha,1,1,33290417,NFX1
NM_147133,AP-2alpha,1,1,33290417,NFX1
NM_001009184,AP-2alpha,1,0,145064225,GRINA
NM_003218,AP-2alpha,1,1,73921096,TERF1
NM_003215,AP-2alpha,1,1,48271814,TEC
NM_003222,AP-2alpha,0,1,55204357,TFAP2C
NM_003220,AP-2alpha,1,0,10415470,TFAP2A
NM_006544,AP-2alpha,1,1,57735617,EXOC5
NM_033001,AP-2alpha,0,1,74072029,GTF2I
NM_003708,AP-2alpha,1,1,57351418,RDH16
NM_016354,AP-2alpha,1,2,61273796,SLCO4A1
NM_016353,AP-2alpha,1,1,17013835,ZDHHC2
NM_017824,AP-2alpha,1,1,94050919,MARCH5
NM_017761,AP-2alpha,1,1,24286300,PNRC2
NM_017760,AP-2alpha,1,1,158497520,NCAPG2
NM_017755,AP-2alpha,1,1,6633473,NSUN2
NM_213605,AP-2alpha,1,1,146024260,ZNF517
NM_001081004,AP-2alpha,1,1,146078451,COMMD5
NM_182746,AP-2alpha,0,1,48872762,MCM4
NM_182743,AP-2alpha,1,1,104680726,TXNRD1
NM_182742,AP-2alpha,1,1,104680726,TXNRD1
NM_182729,AP-2alpha,1,1,104680726,TXNRD1
NM_002388,AP-2alpha,1,1,52149582,MCM3
NM_138492,AP-2alpha,1,1,145214899,PRELID2
NM_138485,AP-2alpha,1,1,112709799,GTPBP8
NM_021991,AP-2alpha,0,1,39942964,JUP
NM_001197297,AP-2alpha,1,1,27107257,GABPA
NM_024896,AP-2alpha,1,1,5833081,ERMP1
NM_001130991,AP-2alpha,1,1,118927925,HYOU1
NM_002214,AP-2alpha,1,1,20370724,ITGB8
NM_016176,AP-2alpha,2,1,1167447,SDF4
NM_153034,AP-2alpha,1,1,48355088,ZNF488
NM_153033,AP-2alpha,1,1,66093867,KCTD7
NM_138362,AP-2alpha,1,1,55187628,FAM104B
NM_145047,AP-2alpha,1,1,36916086,OSCP1
NM_032375,AP-2alpha,1,1,50380578,AKT1S1
NM_032374,AP-2alpha,1,1,104029298,C14orf153
NM_032373,AP-2alpha,1,1,92980368,PCGF5
NM_032368,AP-2alpha,1,1,10002826,LZIC
NM_032360,AP-2alpha,1,1,180472022,ACBD6
NM_001009,AP-2alpha,1,1,58898635,RPS5
NM_001190946,AP-2alpha,0,1,176981548,FAM193B
NM_004584,AP-2alpha,1,1,67159422,RAD9A
NM_005135,AP-2alpha,1,1,34611021,SLC12A6
NM_198833,AP-2alpha,1,1,61637262,SERPINB8
NM_198830,AP-2alpha,1,1,40075272,ACLY
NM_022160,AP-2alpha,1,1,22446839,DMRTA1
NM_001171623,AP-2alpha,1,1,43737945,VEGFA
NM_001171622,AP-2alpha,1,1,43737945,VEGFA
NM_001204136,AP-2alpha,1,0,47808144,MBD1
NM_006747,AP-2alpha,1,1,65405577,SIPA1
NM_006745,AP-2alpha,1,1,166248817,SC4MOL
NM_006904,AP-2alpha,1,0,48872743,PRKDC
NM_006711,AP-2alpha,1,1,2317858,RNPS1
NM_006710,AP-2alpha,0,1,237994083,COPS8
NM_018989,AP-2alpha,1,1,145583162,RBM27
NM_001628,AP-2alpha,1,1,134143888,AKR1B1
NM_001627,AP-2alpha,0,1,105085712,ALCAM
NM_033086,AP-2alpha,1,1,95736717,FGD3
NM_006652,AP-2alpha,1,0,44144264,SPINT3
NM_006212,AP-2alpha,1,0,207226619,PFKFB2
NM_018314,AP-2alpha,1,1,18610281,UEVLD
NM_001171611,AP-2alpha,1,1,88428205,LDB3
NM_001130005,AP-2alpha,0,1,69446083,ACTN1
NM_148178,AP-2alpha,1,1,34612101,C9orf23
NM_020858,AP-2alpha,1,0,48010685,SEMA6D
NM_020781,AP-2alpha,1,1,148823507,ZNF398
NM_020786,AP-2alpha,0,1,66914382,PDP2
NM_152743,AP-2alpha,2,1,2595392,BRAT1
NM_152850,AP-2alpha,1,1,35096598,PIGO
NM_007029,AP-2alpha,1,0,80523048,STMN2
NM_006928,AP-2alpha,1,1,56360496,PMEL
NM_006285,AP-2alpha,1,1,35605280,TESK1
NM_001144762,AP-2alpha,1,0,3029612,TLE2
NM_001717,AP-2alpha,2,0,83953468,BNC1
NM_198219,AP-2alpha,2,1,111365624,ING1
NM_198220,AP-2alpha,1,1,16710608,SNRPB2
NM_198218,AP-2alpha,2,1,111365609,ING1
NM_198217,AP-2alpha,1,1,111365082,ING1
NM_001080449,AP-2alpha,0,1,70231730,DNA2
NM_003204,AP-2alpha,0,1,46125685,NFE2L1
NM_022343,AP-2alpha,1,1,36136741,GLIPR2
NM_001184744,AP-2alpha,1,0,46923738,PTH1R
NM_006111,AP-2alpha,1,1,47340251,ACAA2
NM_153706,AP-2alpha,1,1,56205086,C5orf35
NM_153695,AP-2alpha,1,0,99180669,ZNF367
NM_012461,AP-2alpha,1,1,24711880,TINF2
NM_001042452,AP-2alpha,1,1,131157635,MST4
NM_001042432,AP-2alpha,0,1,28503623,CLN3
NM_001042453,AP-2alpha,1,1,131157244,MST4
NM_001194998,AP-2alpha,1,1,49103343,CEP152
NM_015110,AP-2alpha,1,1,72873877,SMC5
NM_005113,AP-2alpha,1,1,93260649,GOLGA5
NM_173073,AP-2alpha,1,1,44993064,SLC35C2
NM_001102421,AP-2alpha,1,1,74980163,ZFAND5
NM_006007,AP-2alpha,1,1,74980163,ZFAND5
NM_152709,AP-2alpha,1,0,70587293,STOX1
NM_001174127,AP-2alpha,1,1,51420199,SLC11A2
NM_001174126,AP-2alpha,1,1,51420199,SLC11A2
NM_001174125,AP-2alpha,1,1,51422058,SLC11A2
NM_001083605,AP-2alpha,1,0,98270322,PTCH1
NM_001042604,AP-2alpha,1,1,142166853,XRN1
NM_015051,AP-2alpha,1,1,102861330,ERP44
NM_015049,AP-2alpha,1,1,202316319,TRAK2
NM_174938,AP-2alpha,1,1,86153348,FRMD3
NM_015384,AP-2alpha,1,1,36876860,NIPBL
NM_015382,AP-2alpha,1,1,31676689,HECTD1
NM_005848,AP-2alpha,0,1,66084631,DENND4A
NM_005845,AP-2alpha,1,1,95953687,ABCC4
NM_052937,AP-2alpha,1,1,52811735,PCMTD1
NM_001185039,AP-2alpha,1,1,73975515,ACOX1
NM_006618,AP-2alpha,0,1,202777549,KDM5B
NM_001197079,AP-2alpha,0,1,112092112,IFRD1
NM_006341,AP-2alpha,1,1,11741271,MAD2L2
NM_001166263,AP-2alpha,1,1,28024739,MTIF3
NM_001204291,AP-2alpha,2,1,155162706,MUC1
NM_001365,AP-2alpha,1,1,7123369,DLG4
NM_003633,AP-2alpha,1,1,73937249,ENC1
NM_002447,AP-2alpha,2,1,49941306,MST1R
NM_032310,AP-2alpha,1,1,95858449,C9orf89
NM_000424,AP-2alpha,2,0,52914243,KRT5
NM_000422,AP-2alpha,1,1,39780882,KRT17
NM_014612,AP-2alpha,1,0,96214172,FAM120A
NM_021570,AP-2alpha,1,0,96717608,BARX1
NM_053279,AP-2alpha,0,1,11324276,FAM167A
NM_001190980,AP-2alpha,1,1,42632154,YAF2
NM_001134776,AP-2alpha,1,1,66025090,KLC2
NM_001134775,AP-2alpha,1,1,66024764,KLC2
NM_001134774,AP-2alpha,1,1,66025173,KLC2
NM_001134773,AP-2alpha,1,1,57226308,STX16
NM_001134772,AP-2alpha,1,1,57226308,STX16
NM_001135191,AP-2alpha,2,1,9346893,ASAP2
NM_001134999,AP-2alpha,1,0,53417815,FERMT2
NM_024820,AP-2alpha,1,1,126692417,DENND1A
NM_018352,AP-2alpha,1,1,164415672,C4orf43
NM_018351,AP-2alpha,1,1,95611240,FGD6
NM_177543,AP-2alpha,0,1,291169,PPAP2C
NM_177540,AP-2alpha,1,0,6615337,TAS1R1
NM_052820,AP-2alpha,1,1,100954956,CORO2A
NM_001144886,AP-2alpha,1,1,71527037,CITED1
NM_001144884,AP-2alpha,1,1,101361631,SLC30A7
NM_001204385,AP-2alpha,1,1,43737945,VEGFA
NM_004528,AP-2alpha,1,1,165600109,MGST3
NM_145243,AP-2alpha,1,1,59012446,OMA1
NM_001131017,AP-2alpha,1,1,130953868,CIZ1
NM_177538,AP-2alpha,0,1,204103163,CYP20A1
NM_000320,AP-2alpha,1,1,17513857,QDPR
NM_000318,AP-2alpha,1,1,77912524,PEX2
NM_000316,AP-2alpha,0,1,46919235,PTH1R
NM_002626,AP-2alpha,2,1,45719929,PFKL
NM_001199198,AP-2alpha,1,1,99979685,TBC1D23
NM_015690,AP-2alpha,1,1,219536761,STK36
NM_005397,AP-2alpha,1,0,131241376,PODXL
NM_000442,AP-2alpha,1,0,62407083,PECAM1
NM_017832,AP-2alpha,0,1,111696672,C9orf6
NM_019114,AP-2alpha,1,0,112083021,EPB41L4B
NM_018424,AP-2alpha,1,0,112083021,EPB41L4B
NM_001122731,AP-2alpha,1,1,18507325,MICAL3
NM_001122752,AP-2alpha,1,1,167453431,SERPINI1
NM_020770,AP-2alpha,0,1,151483861,CGN
NM_001168247,AP-2alpha,1,1,41487397,SLFNL1
NM_024531,AP-2alpha,1,1,145582224,GPR172A
NM_024529,AP-2alpha,1,1,193091087,CDC73
NM_024528,AP-2alpha,1,1,119077735,NKAP
NM_001080398,AP-2alpha,0,1,114247025,KIAA0368
NM_016626,AP-2alpha,0,1,48724051,MEX3C
NM_016625,AP-2alpha,1,1,157827891,RSRC1
NM_001131008,AP-2alpha,1,1,77167351,PTPN12
NM_022486,AP-2alpha,1,1,114937556,SUSD1
NM_013275,AP-2alpha,1,1,89556969,ANKRD11
NM_198926,AP-2alpha,1,1,112298419,C1orf183
NM_198925,AP-2alpha,1,1,90744561,SEMA4B
NM_198897,AP-2alpha,1,1,65656010,FIBP
NM_022720,AP-2alpha,1,1,20067754,DGCR8
NM_007238,AP-2alpha,1,0,32308136,PXMP4
NM_024006,AP-2alpha,1,1,31106276,VKORC1
NM_004077,AP-2alpha,1,1,56694175,CS
NM_002766,AP-2alpha,1,1,74350230,PRPSAP1
NM_001190864,AP-2alpha,1,1,27863705,MRPS35
NM_000611,AP-2alpha,1,1,33758025,CD59
NM_000610,AP-2alpha,1,1,35160416,CD44
NM_003124,AP-2alpha,1,1,73114511,SPR
NM_003119,AP-2alpha,1,1,89574804,SPG7
NM_003120,AP-2alpha,0,1,47400127,SPI1
NM_178584,AP-2alpha,1,1,110371783,SEPT10
NM_198709,AP-2alpha,0,1,78282357,ARSB
NM_001242338,AP-2alpha,1,1,24149936,ATAD2B
NM_203397,AP-2alpha,2,0,99724319,MBLAC1
NM_020924,AP-2alpha,1,1,125693779,ZBTB26
NM_001114121,AP-2alpha,0,1,125495035,CHEK1
NM_033334,AP-2alpha,0,1,127533576,NR6A1
NM_002755,AP-2alpha,1,1,66679210,MAP2K1
NM_002752,AP-2alpha,1,0,179719071,MAPK9
NM_001099270,AP-2alpha,1,1,129622943,ZBTB34
NM_001190442,AP-2alpha,0,1,95997740,CAST
